PERIODO|ESTU_CONSECUTIVO|ESTU_ESTUDIANTE|ESTU_EDAD|ESTU_TIPO_DOCUMENTO|ESTU_PAIS_RESIDE|ESTU_GENERO|ESTU_FECHA_NACIMIENTO|ESTU_ETNIA|ESTU_LIMITA_MOTRIZ|ESTU_LIMITA_CONDICIONESPECIAL|ESTU_LIMITA_SDOWN|ESTU_LIMITA_AUTISMO|COLE_COD_MCPIO_UBICACION|ESTU_RESIDE_MCPIO|ESTU_RESIDE_DEPTO|ESTU_COD_RESIDE_MCPIO|ESTU_ZONA_RESIDE|COLE_COD_DANE_INSTITUCION|COLE_COD_ICFES|COLE_NOMBRE_SEDE|COLE_JORNADA|COLE_GENERO|COLE_CARACTER|COLE_NATURALEZA|COLE_BILINGUE|COLE_CALENDARIO|COLE_AREA_UBICACION|COLE_DEPTO_UBICACION|COLE_MCPIO_UBICACION|ESTU_COD_RESIDE_DEPTO|ESTU_AREA_RESIDE|ESTU_PRIVADO_LIBERTAD|ESTU_ACTUALMENTE_ESTUDIA|ESTU_ANO_TERMINO_BACHILL|FAMI_CUARTOS_HOGAR|FAMI_ESTRATO_VIVIENDA|ESTU_GRADO_CURSA_ACTUALMENTE|ESTU_SE_GRADUO_BACHILLER|FAMI_INGRESO_FMILIAR_MENSUAL|ESTU_MES_TERMINO_BACHILL|FAMI_EDUCA_MADRE|FAMI_EDUCA_PADRE|ESTU_OCUPACION_ACTUAL|FAMI_OCUPA_MADRE|FAMI_OCUPA_PADRE|ESTU_OTRO_PLANTEL|ESTU_COD_OTRO_PAIS_PLANTEL|FAMI_PERSONAS_HOGAR|FAMI_PISOSHOGAR|ESTU_COD_PLANTEL|FAMI_NIVEL_SISBEN|FAMI_AUTOMOVIL|FAMI_COMPUTADOR|FAMI_DVD|FAMI_HORNO|FAMI_MICROONDAS|FAMI_INTERNET|FAMI_LAVADORA|FAMI_NEVERA|FAMI_TELEFONO_FIJO|FAMI_TELEFONO_CELULAR|FAMI_SERVICIO_TELEVISION|ESTU_VECES_ESTADO|ESTU_COD_DEPTO_PRESENTACION|ESTU_COD_MCPIO_PRESENTACION|ESTU_MCPIO_PRESENTACION|ESTU_DEPTO_PRESENTACION|DECIL_LECTURA_CRITICA|DECIL_MATEMATICAS|DECIL_C_NATURALES|DECIL_SOCIALES_CIUDADANAS|DESEMP_INGLES|DECIL_INGLES|DECIL_RAZONA_CUANT|DECIL_COMP_CIUDADANA
20142|PRESABER20142010253|ESTUDIANTE|15|TI|1|M|03/10/1999||||||68001|BUCARAMANGA|SANTANDER|68001|5|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68001|BUCARAMANGA|SANTANDER|D09|D09|D10|D05|B1|D10|D09|D05
20142|PRESABER20142010254|ESTUDIANTE|15|TI|1|M|01/01/1999|100|||||68001|BUCARAMANGA|SANTANDER|68001|5|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68001|BUCARAMANGA|SANTANDER|D05|D08|D07|D06|A2|D10|D08|D05
20142|PRESABER20142010255|ESTUDIANTE|17|TI|1|F|12/04/1997||||||20710|SAN ALBERTO|CESAR|20710|10|120710012071|170845|INST. EDU. ANDRES BELLO|T|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CESAR|SAN ALBERTO|20|U||||||10|||||||||||||INST. EDU. ANDRES BELLO||||||||||||||20|20710|SAN ALBERTO|CESAR|D06|D06|D07|D05|A1|D09|D06|D04
20142|PRESABER20142010256|INDIVIDUAL|17|TI|1|F|16/01/1997|||||||RIO VIEJO|BOLIVAR|13600|10|||||||OTRO||||||13|U|N|4||3|1||N|2||4|3|2|10|9|EDUCATIVA DE RIO VIEJO|1|4|2||1|N|S|S|N|N|N|S|S|N|S|S|NINGUNA|13|13600|RIO VIEJO|BOLIVAR|D03|D04|D05|D04|A-|D04|D03|D04
20142|PRESABER20142010257|ESTUDIANTE|15|TI|1|F|22/08/1999||||||44430|MAICAO|LA GUAJIRA|44430|10|144430000669|114249|COLEGIO LA INMACULADA - SEDE PRINCIPAL|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|LA GUAJIRA|MAICAO|44|U||||||10|||||||||||||INSTITUCION EDUCATIVA NO. 2||||||||||||||44|44430|MAICAO|LA GUAJIRA|D05|D07|D06|D06|A-|D05|D06|D06
20142|PRESABER20142010258|ESTUDIANTE|15|TI|1|F|07/05/1999|100|||||44430|MAICAO|LA GUAJIRA|44430|10|144430000669|114249|COLEGIO LA INMACULADA - SEDE PRINCIPAL|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|LA GUAJIRA|MAICAO|44|U||||||10|||||||||||||INSTITUCION EDUCATIVA NO. 2||||||||||||||44|44430|MAICAO|LA GUAJIRA|D04|D06|D03|D05|A-|D03|D04|D03
20142|PRESABER20142010259|ESTUDIANTE|15|TI|1|F|28/08/1999|100|||||44430|MAICAO|LA GUAJIRA|44430|10|144430000669|114249|COLEGIO LA INMACULADA - SEDE PRINCIPAL|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|LA GUAJIRA|MAICAO|44|U||||||10|||||||||||||INSTITUCION EDUCATIVA NO. 2||||||||||||||44|44430|MAICAO|LA GUAJIRA|D08|D08|D07|D08|A-|D02|D09|D07
20142|PRESABER20142010260|ESTUDIANTE|15|TI|1|M|16/06/1999||||||25875|VILLETA|CUNDINAMARCA|25875|10|325875000451|063321|COLEGIO MADRE DEL DIVINO PASTOR|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CUNDINAMARCA|VILLETA|25|U||||||10|||||||||||||COLEGIO MADRE DEL DIVINO PASTOR                                 ||||||||||||||25|25875|VILLETA|CUNDINAMARCA|D07|D07|D05|D07|A-|D03|D06|D09
20142|PRESABER20142010261|ESTUDIANTE|16|TI|1|F|29/08/1998||||||25875|VILLETA|CUNDINAMARCA|25875|10|325875000451|063321|COLEGIO MADRE DEL DIVINO PASTOR|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CUNDINAMARCA|VILLETA|25|U||||||10|||||||||||||COLEGIO MADRE DEL DIVINO PASTOR                                 ||||||||||||||25|25875|VILLETA|CUNDINAMARCA|D06|D10|D10|D08|A1|D09|D10|D10
20142|PRESABER20142010262|ESTUDIANTE|16|TI|1|F|07/09/1998|100|||||44430|MAICAO|LA GUAJIRA|44430|10|144430000669|114249|COLEGIO LA INMACULADA - SEDE PRINCIPAL|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|LA GUAJIRA|MAICAO|44|U||||||10|||||||||||||INSTITUCION EDUCATIVA NO. 2||||||||||||||44|44430|MAICAO|LA GUAJIRA|D03|D04|D02|D02|A-|D01|D05|D03
20142|PRESABER20142010263|ESTUDIANTE|15|CR|1|M|20/04/1999|100|||||25875|VILLETA|CUNDINAMARCA|25875|10|325875000451|063321|COLEGIO MADRE DEL DIVINO PASTOR|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CUNDINAMARCA|VILLETA|25|U||||||10|||||||||||||COLEGIO MADRE DEL DIVINO PASTOR                                 ||||||||||||||25|25875|VILLETA|CUNDINAMARCA|D07|D02|D03|D06|A1|D07|D01|D05
20142|PRESABER20142010264|ESTUDIANTE|14|TI|1|F|30/12/1999|100|||||44430|MAICAO|LA GUAJIRA|44430|10|144430000669|114249|COLEGIO LA INMACULADA - SEDE PRINCIPAL|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|LA GUAJIRA|MAICAO|44|U||||||10|||||||||||||INSTITUCION EDUCATIVA NO. 2||||||||||||||44|44430|MAICAO|LA GUAJIRA|D01|D02|D07|D03|A-|D01|D03|D03
20142|PRESABER20142010265|ESTUDIANTE|16|TI|1|F|02/10/1998||||||05266|MEDELLIN|ANTIOQUIA|05001|9|305266000591|001834|COLEGIO TERESIANO|C|FEMENINO|ACADÉMICO|NO OFICIAL|N|A|U|ANTIOQUIA|ENVIGADO|5|U||||||10|||||||||||||COLEGIO TERESIANO                                           ||||||||||||||05|05001|MEDELLIN|ANTIOQUIA|D10|D09|D08|D09|B1|D10|D09|D09
20142|PRESABER20142010266|ESTUDIANTE|15|TI|1|M|16/10/1999||||||44430|MAICAO|LA GUAJIRA|44430|10|144430000669|114249|COLEGIO LA INMACULADA - SEDE PRINCIPAL|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|LA GUAJIRA|MAICAO|44|U||||||10|||||||||||||INSTITUCION EDUCATIVA NO. 2||||||||||||||44|44430|MAICAO|LA GUAJIRA|D03|D07|D02|D05|A-|D02|D09|D07
20142|PRESABER20142010267|ESTUDIANTE|15|TI|1|F|11/01/1999||||||25875|VILLETA|CUNDINAMARCA|25875|10|325875000451|063321|COLEGIO MADRE DEL DIVINO PASTOR|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CUNDINAMARCA|VILLETA|25|U||||||10|||||||||||||COLEGIO MADRE DEL DIVINO PASTOR                                 ||||||||||||||25|25875|VILLETA|CUNDINAMARCA|D09|D06|D09|D10|A2|D10|D07|D10
20142|PRESABER20142010268|ESTUDIANTE|16|TI|1|F|13/08/1998||||||44430|MAICAO|LA GUAJIRA|44430|10|144430000669|114249|COLEGIO LA INMACULADA - SEDE PRINCIPAL|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|LA GUAJIRA|MAICAO|44|U||||||10|||||||||||||INSTITUCION EDUCATIVA NO. 2||||||||||||||44|44430|MAICAO|LA GUAJIRA|D04|D08|D05|D03|A-|D04|D06|D03
20142|PRESABER20142010269|ESTUDIANTE|16|TI|1|M|20/05/1998||||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D08|D04|D08|D06|A1|D08|D05|D06
20142|PRESABER20142010270|ESTUDIANTE|16|TI|1|M|20/10/1998||||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D08|D07|D05|D07|A1|D09|D06|D07
20142|PRESABER20142010271|ESTUDIANTE|15|TI|1|M|03/10/1999||||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D05|D04|D02|D02|A-|D02|D06|D01
20142|PRESABER20142010272|INDIVIDUAL|15|TI|1|F|09/07/1999|||||||ARMENIA|QUINDIO|63001|10|||||||OTRO||||||63|U|N|4||3|2||N|1||5|3|2|1|9||1|3|4|6751|1|N|S|N|S|N|S|S|S|S|S|S|NINGUNA|63|63001|ARMENIA|QUINDIO|D03|D07|D06|D05|A1|D07|D08|D03
20142|PRESABER20142010273|ESTUDIANTE|16|TI|1|F|10/10/1998|100|||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D08|D07|D06|D06|A-|D04|D04|D07
20142|PRESABER20142010274|INDIVIDUAL|16|TI|1|M|15/01/1998|100||||||NEIVA|HUILA|41001|10|||||||OTRO||||||41|U|N|4||3|2||N|2||5|5|2|12|6||1|4|4|7131|5|N|S|S|S|S|S|S|S|S|S|S|NINGUNA|41|41001|NEIVA|HUILA|D04|D05|D06|D05|A1|D07|D05|D03
20142|PRESABER20142010275|ESTUDIANTE|16|TI|1|M|05/08/1998||||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D09|D08|D04|D05|A1|D07|D06|D05
20142|PRESABER20142010276|INDIVIDUAL|15|TI|1|F|10/11/1998|||||||SOGAMOSO|BOYACA|15759|10|||||||OTRO||||||15|U|N|4||3|3||N|3||7|7|2|5|5||1|3|4|5546|5|S|S|S|S|S|N|S|S|N|S|S|NINGUNA|15|15759|SOGAMOSO|BOYACA|D05|D08|D07|D07|A1|D07|D10|D07
20142|PRESABER20142010277|INDIVIDUAL|20|CC|1|M|03/03/1994|100||||||SANTA MARTA|MAGDALENA|47001|10|||||||OTRO||||||47|U|N|2|2013|2|2||S|1|12|2|9|2|10|5||1|4|4|7536|1|N|S|N|S|N|S|N|S|S|S|N|NINGUNA|47|47001|SANTA MARTA|MAGDALENA|D03|D06|D01|D04|A-|D01|D05|D03
20142|PRESABER20142010278|ESTUDIANTE|16|TI|1|M|18/03/1998|100|||||25386|LA MESA|CUNDINAMARCA|25386|10|125386000295|031393|COLEGIO DEPTAL FRANCISCO JULIAN OLAYA|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CUNDINAMARCA|LA MESA|25|R||||||10|||||||||||||INSTITUCION EDUCATIVA DEPTAL FRANCISCO JULIAN OLAYA ||||||||||||||25|25386|LA MESA|CUNDINAMARCA|D09|D09|D09|D10|A2|D09|D10|D09
20142|PRESABER20142010279|INDIVIDUAL|15|TI|1|M|06/12/1998|||||||BOGOTÁ D.C.|BOGOTA|11001|4|||||||OTRO||||||11|U|N|4||4|2||N|2||5|5|2|10|3||1|5|4|10310|5|S|S|S|S|S|S|S|S|S|S|S|Tres|11|11001|BOGOTÁ D.C.|BOGOTA|D04|D08|D01|D05|A-|D01|D09|D03
20142|PRESABER20142010280|ESTUDIANTE|15|TI|1|M|30/05/1999||||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D03|D04|D03|D02|A1|D09|D04|D03
20142|PRESABER20142010281|ESTUDIANTE|15|TI|1|F|24/09/1999||||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D06|D07|D05|D05|A1|D08|D06|D05
20142|PRESABER20142010282|INDIVIDUAL|15|TI|1|F|15/04/1999|||||||BARRANQUILLA|ATLANTICO|08001|1|||||||OTRO||||||8|U|N|5||3|5||N|7||10|10|2|8|8|COLEGIO ALEMAN DE BARRANQUILLA|1|4|4||4|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|08|08001|BARRANQUILLA|ATLANTICO|D10|D10|D10|D10|B1|D10|D08|D10
20142|PRESABER20142010283|ESTUDIANTE|16|TI|1|M|27/10/1998||||||25386|LA MESA|CUNDINAMARCA|25386|10|125386000295|031393|COLEGIO DEPTAL FRANCISCO JULIAN OLAYA|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CUNDINAMARCA|LA MESA|25|U||||||10|||||||||||||INSTITUCION EDUCATIVA DEPTAL FRANCISCO JULIAN OLAYA ||||||||||||||25|25386|LA MESA|CUNDINAMARCA|D01|D02|D05|D01|A1|D08|D03|D03
20142|PRESABER20142010284|ESTUDIANTE|15|TI|1|F|22/03/1999||||||25386|LA MESA|CUNDINAMARCA|25386|10|125386000295|031393|COLEGIO DEPTAL FRANCISCO JULIAN OLAYA|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CUNDINAMARCA|LA MESA|25|R||||||10|||||||||||||INSTITUCION EDUCATIVA DEPTAL FRANCISCO JULIAN OLAYA ||||||||||||||25|25386|LA MESA|CUNDINAMARCA|D09|D10|D09|D07|A1|D08|D10|D07
20142|PRESABER20142010285|ESTUDIANTE|15|TI|1|F|04/11/1998||||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D08|D05|D01|D02|A1|D07|D06|D04
20142|PRESABER20142010286|ESTUDIANTE|17|TI|1|F|10/06/1997||||||25386|LA MESA|CUNDINAMARCA|25386|10|125386000295|031393|COLEGIO DEPTAL FRANCISCO JULIAN OLAYA|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CUNDINAMARCA|LA MESA|25|R||||||10|||||||||||||INSTITUCION EDUCATIVA DEPTAL FRANCISCO JULIAN OLAYA ||||||||||||||25|25386|LA MESA|CUNDINAMARCA|D08|D05|D08|D08|A-|D04|D04|D07
20142|PRESABER20142010287|INDIVIDUAL|15|TI|1|M|08/03/1999|||||||CALI|VALLE|76001|5|||||||OTRO||||||76|U|N|4||4|4||N|5||10|10|2|4|5||1|4|4|4063|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|76|76001|CALI|VALLE|D09|D10|D08|D10|B1|D10|D10|D10
20142|PRESABER20142010288|ESTUDIANTE|18|TI|1|M|06/10/1996|19|||||25386|LA MESA|CUNDINAMARCA|25386|10|125386000295|031393|COLEGIO DEPTAL FRANCISCO JULIAN OLAYA|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CUNDINAMARCA|LA MESA|25|U||||||10|||||||||||||INSTITUCION EDUCATIVA DEPTAL FRANCISCO JULIAN OLAYA ||||||||||||||25|25386|LA MESA|CUNDINAMARCA|D03|D03|D01|D02|A1|D08|D01|D03
20142|PRESABER20142010289|ESTUDIANTE|15|TI|1|F|09/03/1999||||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D08|D06|D09|D09|A2|D10|D06|D09
20142|PRESABER20142010290|ESTUDIANTE|16|TI|1|M|16/07/1998||||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D07|D06|D08|D08|A1|D07|D08|D07
20142|PRESABER20142010291|ESTUDIANTE|17|TI|1|M|25/12/1996|19|||||25386|LA MESA|CUNDINAMARCA|25386|10|125386000295|031393|COLEGIO DEPTAL FRANCISCO JULIAN OLAYA|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CUNDINAMARCA|LA MESA|25|R||||||10|||||||||||||INSTITUCION EDUCATIVA DEPTAL FRANCISCO JULIAN OLAYA ||||||||||||||25|25386|LA MESA|CUNDINAMARCA|D03|D01|D02|D02|A-|D04|D01|D03
20142|PRESABER20142010292|ESTUDIANTE|17|TI|1|M|12/08/1997||||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D08|D05|D09|D06|A1|D09|D04|D06
20142|PRESABER20142010293|INDIVIDUAL|15|TI|1|F|08/11/1998|||||||MALAGA|SANTANDER|68432|10|||||||OTRO||||||68|U|N|4||4|3||N|7||7|10|2|9|8||1|5|4|10209|3|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|68|68432|MALAGA|SANTANDER|D07|D09|D09|D06|A1|D08|D07|D06
20142|PRESABER20142010294|ESTUDIANTE|15|TI|1|F|30/12/1998||||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D05|D01|D06|D05|A1|D08|D01|D05
20142|PRESABER20142010295|ESTUDIANTE|14|TI|1|F|26/11/1999||||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D09|D07|D09|D10|B1|D10|D08|D10
20142|PRESABER20142010296|ESTUDIANTE|16|TI|1|F|25/05/1998|100|||||25799|BOGOTÁ D.C.|BOGOTA|11001|8|425799000629|125401|GIMNASIO CASTILLO CAMPESTRE - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|R|CUNDINAMARCA|TENJO|11|U||||||10|||||||||||||GIMNASIO CASTILLO CAMPESTRE||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D06|D04|D01|D08|A-|D04|D06|D10
20142|PRESABER20142010297|ESTUDIANTE|14|TI|1|F|08/11/1999||||||47058|ARIGUANI (EL DIFICIL)|MAGDALENA|47058|10|147058000168|010611|COL DPTAL LICEO ARIGUANI|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|MAGDALENA|ARIGUANI (EL DIFICIL)|47|U||||||10|||||||||||||INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO ARIGUANI||||||||||||||47|47058|ARIGUANI (EL DIFICIL)|MAGDALENA|D04|D04|D01|D06|A-|D01|D03|D07
20142|PRESABER20142010298|ESTUDIANTE|16|TI|1|M|20/09/1998||||||47058|ARIGUANI (EL DIFICIL)|MAGDALENA|47058|10|147058000168|010611|COL DPTAL LICEO ARIGUANI|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|MAGDALENA|ARIGUANI (EL DIFICIL)|47|U||||||10|||||||||||||INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO ARIGUANI||||||||||||||47|47058|ARIGUANI (EL DIFICIL)|MAGDALENA|D01|D02|D01|D02|A-|D04|D06|D01
20142|PRESABER20142010299|INDIVIDUAL|15|TI|1|F|15/02/1999|||||||CALI|VALLE|76001|4|||||||OTRO||||||76|U|N|4||4|3||N|2||9|9|2|5|5||1|5|4|6748|5|N|S|S|S|S|S|S|S|S|S|S|NINGUNA|76|76001|CALI|VALLE|D09|D08|D10|D08|A2|D09|D10|D08
20142|PRESABER20142010300|ESTUDIANTE|15|TI|1|F|13/11/1998|19|||||47058|ARIGUANI (EL DIFICIL)|MAGDALENA|47058|10|147058000168|010611|COL DPTAL LICEO ARIGUANI|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|MAGDALENA|ARIGUANI (EL DIFICIL)|47|U||||||10|||||||||||||INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO ARIGUANI||||||||||||||47|47058|ARIGUANI (EL DIFICIL)|MAGDALENA|D09|D09|D09|D10|A1|D09|D10|D10
20142|PRESABER20142010301|ESTUDIANTE|14|TI|1|F|20/05/2000||||||47058|ARIGUANI (EL DIFICIL)|MAGDALENA|47058|10|147058000168|010611|COL DPTAL LICEO ARIGUANI|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|MAGDALENA|ARIGUANI (EL DIFICIL)|47|U||||||10|||||||||||||INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO ARIGUANI||||||||||||||47|47058|ARIGUANI (EL DIFICIL)|MAGDALENA|D05|D06|D04|D02|A-|D02|D08|D03
20142|PRESABER20142010302|INDIVIDUAL|15|TI|1|F|30/03/1999|||||||BOGOTÁ D.C.|BOGOTA|11001|9|||||||OTRO||||||11|U|N|4||3|3||N|3||7|5|2|10|8|LICEO SAMARIO|1|4|4||5|N|S|S|S|S|S|S|S|N|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D08|D06|D07|D08|A1|D06|D06|D07
20142|PRESABER20142010303|ESTUDIANTE|14|TI|1|F|24/02/2000||||||47058|ARIGUANI (EL DIFICIL)|MAGDALENA|47058|10|147058000168|010611|COL DPTAL LICEO ARIGUANI|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|MAGDALENA|ARIGUANI (EL DIFICIL)|47|U||||||10|||||||||||||INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO ARIGUANI||||||||||||||47|47058|ARIGUANI (EL DIFICIL)|MAGDALENA|D01|D04|D08|D04|A1|D08|D04|D04
20142|PRESABER20142010304|ESTUDIANTE|15|TI|1|F|08/01/1999||||||47058|ARIGUANI (EL DIFICIL)|MAGDALENA|47058|10|147058000168|010611|COL DPTAL LICEO ARIGUANI|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|MAGDALENA|ARIGUANI (EL DIFICIL)|47|U||||||10|||||||||||||INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO ARIGUANI||||||||||||||47|47058|ARIGUANI (EL DIFICIL)|MAGDALENA|D05|D06|D05|D05|A1|D06|D07|D05
20142|PRESABER20142010305|INDIVIDUAL|17|TI|1|F|01/07/1997|100||||||ALBANIA|LA GUAJIRA|44035|10|||||||OTRO||||||44|R|N|4||3|3||N|7||9|9|2|5|5||1|4|4|5858|5|S|S|S|S|S|S|S|S|S|S|S|UNA|44|44279|FONSECA|LA GUAJIRA|D06|D04|D06|D06|B+|D10|D06|D05
